complaint_id_1,complaint_id_2,text_1,text_2,category,similarity_score,is_known_dup
CMP2242,CMP2239,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
CMP2242,CMP2251,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,Bank is not accepting digital Aadhaar for KYC. Physical Aadhaar was lost and rep...,KYC / Documentation,1.0,False
CMP2218,CMP2215,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2218,CMP2221,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2218,CMP2224,My net banking account was suspended without any intimation. I have not violated...,My net banking account was suspended without any intimation. I have not violated...,Internet Banking,1.0,False
CMP2347,CMP2350,Aadhaar seeding with bank account not completed even after submitting request at...,Aadhaar seeding with bank account not completed even after submitting request at...,Account Opening,1.0,False
CMP2204,CMP2207,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP2287,CMP2281,Prepayment of loan not being accepted online. Being forced to visit branch which...,Prepayment of loan not being accepted online. Being forced to visit branch which...,Loan Services,1.0,False
CMP2287,CMP2290,Prepayment of loan not being accepted online. Being forced to visit branch which...,Prepayment of loan not being accepted online. Being forced to visit branch which...,Loan Services,1.0,False
CMP2027,CMP2018,I have not received my debit card after opening account 3 weeks ago. Please disp...,I have not received my debit card after opening account 3 weeks ago. Please disp...,ATM / Debit Card,1.0,False
CMP2027,CMP2015,I have not received my debit card after opening account 3 weeks ago. Please disp...,I have not received my debit card after opening account 3 weeks ago. Please disp...,ATM / Debit Card,1.0,False
CMP2027,CMP2021,I have not received my debit card after opening account 3 weeks ago. Please disp...,I have not received my debit card after opening account 3 weeks ago. Please disp...,ATM / Debit Card,1.0,False
CMP2213,CMP2219,I am writing to complain about the following issue. My net banking account was s...,I am writing to complain about the following issue. My net banking account was s...,Internet Banking,1.0,False
CMP2213,CMP2222,I am writing to complain about the following issue. My net banking account was s...,I am writing to complain about the following issue. My net banking account was s...,Internet Banking,1.0,False
CMP2213,CMP2216,I am writing to complain about the following issue. My net banking account was s...,I am writing to complain about the following issue. My net banking account was s...,Internet Banking,1.0,False
CMP2070,CMP2067,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2070,CMP2064,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2070,CMP2058,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit card minimum due amount is calculated incorrectly on my latest statement....,Credit Card,1.0,False
CMP2042,CMP2036,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2042,CMP2039,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2042,CMP2030,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2132,CMP2135,I am writing to complain about the following issue. Toll free number does not co...,I am writing to complain about the following issue. Toll free number does not co...,Customer Service,1.0,False
CMP2123,CMP2123,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2123,CMP2117,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP1036,CMP9003,Senior citizen parent had a very bad experience at the branch. Staff was impatie...,Senior citizen parent had a very bad experience at the branch. Staff was impatie...,Customer Service,1.0,True
CMP9003,CMP9003,Senior citizen parent had a very bad experience at the branch. Staff was impatie...,Senior citizen parent had a very bad experience at the branch. Staff was impatie...,Customer Service,1.0,True
CMP2114,CMP2123,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2114,CMP2117,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2114,CMP2126,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Email sent to customer support 3 weeks ago has not received any response whatsoe...,Customer Service,1.0,False
CMP2273,CMP2267,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2273,CMP2270,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2273,CMP2276,My gold loan is due for renewal but the branch is not responding to my renewal r...,My gold loan is due for renewal but the branch is not responding to my renewal r...,Loan Services,1.0,False
CMP2036,CMP2039,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2036,CMP2030,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2036,CMP2033,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM dispensed less cash than the amount requested but full amount was debited fr...,ATM / Debit Card,1.0,False
CMP2204,CMP2198,Net banking is not working on my new laptop. It works on mobile but not on the c...,Net banking is not working on my new laptop. It works on mobile but not on the c...,Internet Banking,1.0,False
CMP1037,CMP9009,I transferred Rs 50000 via NEFT to a beneficiary account but the money has not b...,I transferred Rs 50000 via NEFT to a beneficiary account but the money has not b...,Fund Transfer / NEFT / RTGS,0.9867,True
CMP1090,CMP9027,Mobile banking app on iOS is crashing after the latest update. Please rollback o...,Mobile banking app on iOS is crashing after the latest update. Please rollback o...,Mobile Banking App,0.9861,True
CMP9019,CMP1091,Cannot change my mobile banking MPIN through the app. Getting an error at the la...,Cannot change my mobile banking MPIN through the app. Getting an error at the la...,Mobile Banking App,0.9846,False
