complaint_id,complaint_text,category,sentiment,severity,channel,branch,status,resolution_note,created_date,resolution_days,is_duplicate,duplicate_of,predicted_category,predicted_sentiment,predicted_severity,source
CFPB375495,"A fraudulent charge appeared on my credit card. I disputed it, but the credit card company denied my claim without investigation.",Credit Card,Urgent,High,Branch Visit,Malviya Nagar Jaipur,Open,,2024-04-23,,False,,Credit Card,Urgent,High,CFPB_Real
CFPB139710,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Urgent,Critical,Branch Visit,Navrangpura Ahmedabad,Resolved,Resolved via CFPB.,2024-07-17,8,False,,Fund Transfer / NEFT / RTGS,Urgent,Critical,CFPB_Real
CFPB111971,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Disappointed,High,Web Portal,T Nagar Chennai,Resolved,Resolved via CFPB.,2024-06-21,7,False,,Loan Services,Disappointed,High,CFPB_Real
CFPB727687,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Disappointed,Critical,Phone Call,Shivajinagar Pune,Escalated,,2024-07-11,,False,,Fund Transfer / NEFT / RTGS,Disappointed,Critical,CFPB_Real
CFPB699063,"A fraudulent charge appeared on my credit card. I disputed it, but the credit card company denied my claim without investigation.",Credit Card,Disappointed,High,Web Portal,Nariman Point Mumbai,Resolved,Resolved via CFPB.,2024-05-11,6,False,,Credit Card,Disappointed,High,CFPB_Real
CFPB563516,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Disappointed,Low,Email,Malviya Nagar Jaipur,Escalated,,2024-01-08,,False,,Loan Services,Disappointed,Low,CFPB_Real
CFPB124659,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Urgent,Critical,Branch Visit,T Nagar Chennai,Escalated,,2024-10-13,,False,,Loan Services,Urgent,Critical,CFPB_Real
CFPB481973,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Neutral,Critical,Web Portal,T Nagar Chennai,Open,,2024-09-18,,False,,Loan Services,Neutral,Critical,CFPB_Real
CFPB920853,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Frustrated,Critical,Phone Call,T Nagar Chennai,Open,,2024-01-03,,False,,Fund Transfer / NEFT / RTGS,Frustrated,Critical,CFPB_Real
CFPB585587,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Angry,Critical,Email,Banjara Hills Hyderabad,In Progress,,2024-04-11,,False,,Fund Transfer / NEFT / RTGS,Angry,Critical,CFPB_Real
CFPB119240,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Neutral,Low,Branch Visit,Salt Lake Kolkata,Escalated,,2024-01-24,,False,,Loan Services,Neutral,Low,CFPB_Real
CFPB647792,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Neutral,High,Branch Visit,Hazratganj Lucknow,Escalated,,2024-06-18,,False,,Loan Services,Neutral,High,CFPB_Real
CFPB652604,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Angry,Critical,Branch Visit,T Nagar Chennai,Open,,2024-06-04,,False,,Loan Services,Angry,Critical,CFPB_Real
CFPB314704,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Neutral,Low,Web Portal,Salt Lake Kolkata,In Progress,,2024-10-18,,False,,Credit Card,Neutral,Low,CFPB_Real
CFPB732575,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Angry,High,Web Portal,Banjara Hills Hyderabad,In Progress,,2024-09-14,,False,,Account Opening,Angry,High,CFPB_Real
CFPB795477,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Angry,Critical,Web Portal,Connaught Place Delhi,In Progress,,2024-07-30,,False,,Loan Services,Angry,Critical,CFPB_Real
CFPB479375,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Neutral,High,Phone Call,Shivajinagar Pune,Escalated,,2024-10-04,,False,,Account Opening,Neutral,High,CFPB_Real
CFPB633353,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Neutral,High,Web Portal,Malviya Nagar Jaipur,In Progress,,2024-02-05,,False,,Loan Services,Neutral,High,CFPB_Real
CFPB382094,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Neutral,Medium,Phone Call,T Nagar Chennai,Escalated,,2024-02-07,,False,,Account Opening,Neutral,Medium,CFPB_Real
CFPB646390,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Disappointed,Low,Web Portal,Connaught Place Delhi,In Progress,,2024-02-20,,False,,Credit Card,Disappointed,Low,CFPB_Real
CFPB155883,There are multiple hard inquiries on my credit report that I did not authorize. Please remove them immediately.,Credit Card,Neutral,Low,Web Portal,Shivajinagar Pune,Resolved,Resolved via CFPB.,2024-10-01,10,False,,Credit Card,Neutral,Low,CFPB_Real
CFPB442203,There are multiple hard inquiries on my credit report that I did not authorize. Please remove them immediately.,Credit Card,Urgent,Medium,Branch Visit,Navrangpura Ahmedabad,Resolved,Resolved via CFPB.,2024-03-11,7,False,,Credit Card,Urgent,Medium,CFPB_Real
CFPB592771,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Disappointed,High,Branch Visit,Malviya Nagar Jaipur,Resolved,Resolved via CFPB.,2024-03-13,14,False,,Loan Services,Disappointed,High,CFPB_Real
CFPB520822,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Urgent,Medium,Email,Salt Lake Kolkata,Resolved,Resolved via CFPB.,2024-10-13,8,False,,Loan Services,Urgent,Medium,CFPB_Real
CFPB543177,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Angry,Critical,Phone Call,MG Road Bangalore,Escalated,,2024-02-16,,False,,Loan Services,Angry,Critical,CFPB_Real
CFPB662540,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Frustrated,High,Email,Hazratganj Lucknow,In Progress,,2024-05-11,,False,,Loan Services,Frustrated,High,CFPB_Real
CFPB995329,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Urgent,Low,Branch Visit,Connaught Place Delhi,Resolved,Resolved via CFPB.,2024-04-20,6,False,,Account Opening,Urgent,Low,CFPB_Real
CFPB231365,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Disappointed,Critical,Web Portal,MG Road Bangalore,Open,,2024-02-03,,False,,Loan Services,Disappointed,Critical,CFPB_Real
CFPB683523,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Angry,Low,Branch Visit,Connaught Place Delhi,Resolved,Resolved via CFPB.,2024-08-30,5,False,,Loan Services,Angry,Low,CFPB_Real
CFPB396265,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Urgent,Critical,Web Portal,Navrangpura Ahmedabad,Resolved,Resolved via CFPB.,2024-06-16,13,False,,Account Opening,Urgent,Critical,CFPB_Real
CFPB841213,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Frustrated,Medium,Phone Call,Malviya Nagar Jaipur,In Progress,,2024-06-05,,False,,Account Opening,Frustrated,Medium,CFPB_Real
CFPB643581,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Neutral,Low,Branch Visit,Shivajinagar Pune,Resolved,Resolved via CFPB.,2024-08-03,15,False,,Account Opening,Neutral,Low,CFPB_Real
CFPB356101,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Frustrated,Medium,Branch Visit,Banjara Hills Hyderabad,Escalated,,2024-01-15,,False,,Loan Services,Frustrated,Medium,CFPB_Real
CFPB910460,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Disappointed,Medium,Email,Banjara Hills Hyderabad,Escalated,,2024-10-01,,False,,Credit Card,Disappointed,Medium,CFPB_Real
CFPB296667,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Disappointed,Low,Phone Call,Navrangpura Ahmedabad,In Progress,,2024-05-06,,False,,Account Opening,Disappointed,Low,CFPB_Real
CFPB450404,There are multiple hard inquiries on my credit report that I did not authorize. Please remove them immediately.,Credit Card,Urgent,High,Email,MG Road Bangalore,Escalated,,2024-07-08,,False,,Credit Card,Urgent,High,CFPB_Real
CFPB626963,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Frustrated,Critical,Web Portal,Malviya Nagar Jaipur,Resolved,Resolved via CFPB.,2024-02-18,6,False,,Loan Services,Frustrated,Critical,CFPB_Real
CFPB478920,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Angry,Critical,Branch Visit,Connaught Place Delhi,Escalated,,2024-06-26,,False,,Credit Card,Angry,Critical,CFPB_Real
CFPB921728,There are multiple hard inquiries on my credit report that I did not authorize. Please remove them immediately.,Credit Card,Frustrated,Critical,Branch Visit,Shivajinagar Pune,Escalated,,2024-09-25,,False,,Credit Card,Frustrated,Critical,CFPB_Real
CFPB463473,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Disappointed,Medium,Branch Visit,MG Road Bangalore,In Progress,,2024-08-22,,False,,Account Opening,Disappointed,Medium,CFPB_Real
CFPB955495,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Urgent,Critical,Email,Salt Lake Kolkata,In Progress,,2024-08-09,,False,,Account Opening,Urgent,Critical,CFPB_Real
CFPB274891,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Angry,Critical,Phone Call,Nariman Point Mumbai,Open,,2024-11-20,,False,,Loan Services,Angry,Critical,CFPB_Real
CFPB461172,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Frustrated,High,Email,Hazratganj Lucknow,Resolved,Resolved via CFPB.,2024-09-03,13,False,,Account Opening,Frustrated,High,CFPB_Real
CFPB718900,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Frustrated,Low,Web Portal,Shivajinagar Pune,Resolved,Resolved via CFPB.,2024-08-23,13,False,,Loan Services,Frustrated,Low,CFPB_Real
CFPB222638,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Neutral,Low,Email,Connaught Place Delhi,Resolved,Resolved via CFPB.,2024-08-06,11,False,,Account Opening,Neutral,Low,CFPB_Real
CFPB593815,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Frustrated,Low,Branch Visit,Nariman Point Mumbai,Open,,2024-01-25,,False,,Loan Services,Frustrated,Low,CFPB_Real
CFPB895837,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Angry,Low,Branch Visit,Salt Lake Kolkata,Open,,2024-06-10,,False,,Credit Card,Angry,Low,CFPB_Real
CFPB488413,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Frustrated,High,Branch Visit,Connaught Place Delhi,Escalated,,2024-07-18,,False,,Account Opening,Frustrated,High,CFPB_Real
CFPB540628,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Disappointed,Critical,Web Portal,T Nagar Chennai,Resolved,Resolved via CFPB.,2024-02-07,5,False,,Account Opening,Disappointed,Critical,CFPB_Real
CFPB821585,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Urgent,Critical,Branch Visit,Shivajinagar Pune,Escalated,,2024-03-07,,False,,Loan Services,Urgent,Critical,CFPB_Real
CFPB971918,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Neutral,Medium,Branch Visit,Banjara Hills Hyderabad,Resolved,Resolved via CFPB.,2024-01-18,6,False,,Loan Services,Neutral,Medium,CFPB_Real
CFPB438673,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Urgent,High,Web Portal,Salt Lake Kolkata,Resolved,Resolved via CFPB.,2024-10-20,14,False,,Account Opening,Urgent,High,CFPB_Real
CFPB530755,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Urgent,Low,Branch Visit,Nariman Point Mumbai,Escalated,,2024-07-05,,False,,Loan Services,Urgent,Low,CFPB_Real
CFPB121481,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Frustrated,Low,Email,Malviya Nagar Jaipur,Escalated,,2024-09-28,,False,,Loan Services,Frustrated,Low,CFPB_Real
CFPB421787,"A fraudulent charge appeared on my credit card. I disputed it, but the credit card company denied my claim without investigation.",Credit Card,Urgent,Critical,Phone Call,T Nagar Chennai,In Progress,,2024-03-11,,False,,Credit Card,Urgent,Critical,CFPB_Real
CFPB908723,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Neutral,Low,Phone Call,Nariman Point Mumbai,Resolved,Resolved via CFPB.,2024-04-16,12,False,,Fund Transfer / NEFT / RTGS,Neutral,Low,CFPB_Real
CFPB557773,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Neutral,Medium,Phone Call,Malviya Nagar Jaipur,Escalated,,2024-08-23,,False,,Loan Services,Neutral,Medium,CFPB_Real
