complaint_id,complaint_text,category,sentiment,severity,channel,branch,status,resolution_note,created_date,resolution_days,is_duplicate,duplicate_of
CFPB961085,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Angry,Critical,Branch Visit,Malviya Nagar Jaipur,In Progress,,2024-12-26,,False,
CFPB500968,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Disappointed,High,Web Portal,MG Road Bangalore,In Progress,,2024-01-13,,False,
CFPB796389,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Angry,High,Web Portal,Salt Lake Kolkata,Open,,2024-08-12,,False,
CFPB808178,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Angry,Critical,Email,Banjara Hills Hyderabad,Open,,2024-11-02,,False,
CFPB375495,"A fraudulent charge appeared on my credit card. I disputed it, but the credit card company denied my claim without investigation.",Credit Card,Urgent,High,Branch Visit,Malviya Nagar Jaipur,Open,,2024-04-23,,False,
CFPB139710,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Urgent,Critical,Branch Visit,Navrangpura Ahmedabad,Resolved,Resolved via CFPB.,2024-07-17,8,False,
CFPB111971,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Disappointed,High,Web Portal,T Nagar Chennai,Resolved,Resolved via CFPB.,2024-06-21,7,False,
CFPB727687,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Disappointed,Critical,Phone Call,Shivajinagar Pune,Escalated,,2024-07-11,,False,
CFPB699063,"A fraudulent charge appeared on my credit card. I disputed it, but the credit card company denied my claim without investigation.",Credit Card,Disappointed,High,Web Portal,Nariman Point Mumbai,Resolved,Resolved via CFPB.,2024-05-11,6,False,
CFPB563516,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Disappointed,Low,Email,Malviya Nagar Jaipur,Escalated,,2024-01-08,,False,
CFPB124659,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Urgent,Critical,Branch Visit,T Nagar Chennai,Escalated,,2024-10-13,,False,
CFPB481973,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Neutral,Critical,Web Portal,T Nagar Chennai,Open,,2024-09-18,,False,
CFPB920853,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Frustrated,Critical,Phone Call,T Nagar Chennai,Open,,2024-01-03,,False,
CFPB585587,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Angry,Critical,Email,Banjara Hills Hyderabad,In Progress,,2024-04-11,,False,
CFPB119240,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Neutral,Low,Branch Visit,Salt Lake Kolkata,Escalated,,2024-01-24,,False,
CFPB647792,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Neutral,High,Branch Visit,Hazratganj Lucknow,Escalated,,2024-06-18,,False,
CFPB652604,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Angry,Critical,Branch Visit,T Nagar Chennai,Open,,2024-06-04,,False,
CFPB314704,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Neutral,Low,Web Portal,Salt Lake Kolkata,In Progress,,2024-10-18,,False,
CFPB732575,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Angry,High,Web Portal,Banjara Hills Hyderabad,In Progress,,2024-09-14,,False,
CFPB795477,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Angry,Critical,Web Portal,Connaught Place Delhi,In Progress,,2024-07-30,,False,
CFPB479375,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Neutral,High,Phone Call,Shivajinagar Pune,Escalated,,2024-10-04,,False,
CFPB633353,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Neutral,High,Web Portal,Malviya Nagar Jaipur,In Progress,,2024-02-05,,False,
CFPB382094,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Neutral,Medium,Phone Call,T Nagar Chennai,Escalated,,2024-02-07,,False,
CFPB646390,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Disappointed,Low,Web Portal,Connaught Place Delhi,In Progress,,2024-02-20,,False,
CFPB155883,There are multiple hard inquiries on my credit report that I did not authorize. Please remove them immediately.,Credit Card,Neutral,Low,Web Portal,Shivajinagar Pune,Resolved,Resolved via CFPB.,2024-10-01,10,False,
CFPB442203,There are multiple hard inquiries on my credit report that I did not authorize. Please remove them immediately.,Credit Card,Urgent,Medium,Branch Visit,Navrangpura Ahmedabad,Resolved,Resolved via CFPB.,2024-03-11,7,False,
CFPB592771,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Disappointed,High,Branch Visit,Malviya Nagar Jaipur,Resolved,Resolved via CFPB.,2024-03-13,14,False,
CFPB520822,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Urgent,Medium,Email,Salt Lake Kolkata,Resolved,Resolved via CFPB.,2024-10-13,8,False,
CFPB543177,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Angry,Critical,Phone Call,MG Road Bangalore,Escalated,,2024-02-16,,False,
CFPB662540,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Frustrated,High,Email,Hazratganj Lucknow,In Progress,,2024-05-11,,False,
CFPB995329,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Urgent,Low,Branch Visit,Connaught Place Delhi,Resolved,Resolved via CFPB.,2024-04-20,6,False,
CFPB231365,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Disappointed,Critical,Web Portal,MG Road Bangalore,Open,,2024-02-03,,False,
CFPB683523,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Angry,Low,Branch Visit,Connaught Place Delhi,Resolved,Resolved via CFPB.,2024-08-30,5,False,
CFPB396265,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Urgent,Critical,Web Portal,Navrangpura Ahmedabad,Resolved,Resolved via CFPB.,2024-06-16,13,False,
CFPB841213,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Frustrated,Medium,Phone Call,Malviya Nagar Jaipur,In Progress,,2024-06-05,,False,
CFPB643581,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Neutral,Low,Branch Visit,Shivajinagar Pune,Resolved,Resolved via CFPB.,2024-08-03,15,False,
CFPB356101,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Frustrated,Medium,Branch Visit,Banjara Hills Hyderabad,Escalated,,2024-01-15,,False,
CFPB910460,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Disappointed,Medium,Email,Banjara Hills Hyderabad,Escalated,,2024-10-01,,False,
CFPB296667,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Disappointed,Low,Phone Call,Navrangpura Ahmedabad,In Progress,,2024-05-06,,False,
CFPB450404,There are multiple hard inquiries on my credit report that I did not authorize. Please remove them immediately.,Credit Card,Urgent,High,Email,MG Road Bangalore,Escalated,,2024-07-08,,False,
CFPB626963,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Frustrated,Critical,Web Portal,Malviya Nagar Jaipur,Resolved,Resolved via CFPB.,2024-02-18,6,False,
CFPB478920,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Angry,Critical,Branch Visit,Connaught Place Delhi,Escalated,,2024-06-26,,False,
CFPB921728,There are multiple hard inquiries on my credit report that I did not authorize. Please remove them immediately.,Credit Card,Frustrated,Critical,Branch Visit,Shivajinagar Pune,Escalated,,2024-09-25,,False,
CFPB463473,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Disappointed,Medium,Branch Visit,MG Road Bangalore,In Progress,,2024-08-22,,False,
CFPB955495,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Urgent,Critical,Email,Salt Lake Kolkata,In Progress,,2024-08-09,,False,
CFPB274891,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Angry,Critical,Phone Call,Nariman Point Mumbai,Open,,2024-11-20,,False,
CFPB461172,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Frustrated,High,Email,Hazratganj Lucknow,Resolved,Resolved via CFPB.,2024-09-03,13,False,
CFPB718900,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Frustrated,Low,Web Portal,Shivajinagar Pune,Resolved,Resolved via CFPB.,2024-08-23,13,False,
CFPB222638,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Neutral,Low,Email,Connaught Place Delhi,Resolved,Resolved via CFPB.,2024-08-06,11,False,
CFPB593815,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Frustrated,Low,Branch Visit,Nariman Point Mumbai,Open,,2024-01-25,,False,
CFPB895837,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Angry,Low,Branch Visit,Salt Lake Kolkata,Open,,2024-06-10,,False,
CFPB488413,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Frustrated,High,Branch Visit,Connaught Place Delhi,Escalated,,2024-07-18,,False,
CFPB540628,The bank closed my account without any notice or explanation and has not returned my remaining balance.,Account Opening,Disappointed,Critical,Web Portal,T Nagar Chennai,Resolved,Resolved via CFPB.,2024-02-07,5,False,
CFPB821585,"I submitted a loss mitigation application, but the bank proceeded with foreclosure anyway. This is a dual tracking violation.",Loan Services,Urgent,Critical,Branch Visit,Shivajinagar Pune,Escalated,,2024-03-07,,False,
CFPB971918,Collection agency is threatening to sue me for a debt that is past the statute of limitations in my state.,Loan Services,Neutral,Medium,Branch Visit,Banjara Hills Hyderabad,Resolved,Resolved via CFPB.,2024-01-18,6,False,
CFPB438673,Bank charged me multiple overdraft fees in a single day even though I had opted out of overdraft protection.,Account Opening,Urgent,High,Web Portal,Salt Lake Kolkata,Resolved,Resolved via CFPB.,2024-10-20,14,False,
CFPB530755,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Urgent,Low,Branch Visit,Nariman Point Mumbai,Escalated,,2024-07-05,,False,
CFPB121481,I am being harassed by a debt collector for a debt that I do not owe. They call me at all hours of the night.,Loan Services,Frustrated,Low,Email,Malviya Nagar Jaipur,Escalated,,2024-09-28,,False,
CFPB421787,"A fraudulent charge appeared on my credit card. I disputed it, but the credit card company denied my claim without investigation.",Credit Card,Urgent,Critical,Phone Call,T Nagar Chennai,In Progress,,2024-03-11,,False,
CFPB908723,I sent an international wire transfer that never arrived at the destination bank. Customer service cannot locate the funds.,Fund Transfer / NEFT / RTGS,Neutral,Low,Phone Call,Nariman Point Mumbai,Resolved,Resolved via CFPB.,2024-04-16,12,False,
CFPB557773,My mortgage servicer did not apply my extra principal payment correctly and instead held it in suspense.,Loan Services,Neutral,Medium,Phone Call,Malviya Nagar Jaipur,Escalated,,2024-08-23,,False,
CFPB327880,My identity was stolen and several accounts were opened in my name. The credit bureaus are refusing to block the fraudulent information.,Credit Card,Urgent,Medium,Web Portal,Hazratganj Lucknow,Open,,2024-12-07,,False,
CFPB986275,"A fraudulent charge appeared on my credit card. I disputed it, but the credit card company denied my claim without investigation.",Credit Card,Disappointed,Critical,Phone Call,Banjara Hills Hyderabad,In Progress,,2024-05-14,,False,
